agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_num_update_epochs,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c9,10,0.00215830951929086,0.0007457461804568005,0.00023582564866144368,0.001299480209127,0.0039944075979292,0.0020986408926546,0.0016990505682769252,0.0022983337403274747,DRMAgent,0.99,,,,5.0,42.0,0.0883067,4.20695,,,1.0,1.0,16384.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,0,0,1000000,512,True,512
DRMAgent,sweep_c26,10,0.00214852710487315,0.0008749297661339931,0.0002766770853661871,0.0010995601769536,0.0036970423534512,0.00204897555522615,0.001549020613310825,0.0024231713614426002,DRMAgent,0.99,,,,5.0,487.0,7.35228e-05,0.312941,,,1.0,1.0,512.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,3,0,1000000,8,True,512
DRMAgent,sweep_c1,10,0.0021484641707501797,0.0004713036662977094,0.0001490393055088699,0.0012996101286262,0.0028971028514206,0.00214828632306305,0.001924037962453375,0.002423039113637,DRMAgent,0.99,,,,5.0,184.0,0.000953261,2.18221,,,1.0,1.0,1024.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,1,0,1000000,256,True,16
DRMAgent,sweep_c8,10,0.00204860197845841,0.000353150444981295,0.00011167597628428715,0.0015988807426765,0.0024980015587061,0.00209863088093695,0.0017240480519831,0.0023732163826934247,DRMAgent,0.99,,,,5.0,421.0,1.56545e-06,7.20031,,,1.0,1.0,1024.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,1,0,1000000,4,True,8192
DRMAgent,sweep_c92,10,0.00190880077425386,0.00026826810941865496,8.48338249350219e-05,0.0013993002939969,0.0021984609775245,0.0019988007843494,0.001823588623665225,0.0020985309965908,DRMAgent,0.99,,,,5.0,44.0,2.65153e-05,6.26879,,,1.0,1.0,256.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,2048,1,7,0,1000000,512,True,8192
RMaxNFQAgent,sweep_c58,10,0.00173797759343865,0.0005917539263976698,0.00018712902217642746,0.0004999000229872,0.0023966447915881,0.0017981819109991,0.001398838503518975,0.002196597954025475,RMaxNFQAgent,0.99,,,,,,0.0383069,2.10946,62.0,31.0,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",,0,0,100,2048,1,5,0,1000000,512,True,1024
DRMAgent,sweep_c94,10,0.00166886795777822,0.000770552934279154,0.0002436702330048162,0.000799760047812,0.0035953260958194,0.0015490705845877,0.0013993352768011,0.0018488906498532,DRMAgent,0.99,,,,5.0,223.0,0.00194241,9.19022,,,1.0,1.0,1024.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,8,0,1000000,128,True,256
RMaxNFQAgent,sweep_c94,10,0.00165810784965282,0.001040189871410364,0.00032893691926944127,0.0003999600012321,0.0038918270729482,0.00144905061461025,0.0012244202662258501,0.0017981344135477501,RMaxNFQAgent,0.99,,,,,,0.00289962,13.6344,6.0,18.0,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",,0,0,100,32,1,8,0,1000000,4,True,1
DQNAgent,sweep_c61,10,0.0011696271540131,0.0003857023198174116,0.00012196978294337202,0.0005999400164,0.0019988007843494,0.00119970005471255,0.0009248150599887,0.0012995776487514,DQNAgent,0.99,81676.0,0.0784268,0.378511,,,4.37689e-06,13.9312,,,,,8192.0,,,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,5,0,1000000,64,True,8
DRMAgent,sweep_c5,10,0.0011391459120204301,0.0012287782930148487,0.00038857381453006907,0.0002999700082,0.0038953255861997,0.0005499150138348001,0.00042492751526875,0.001349625075818,DRMAgent,0.99,,,,5.0,470.0,2.56195e-05,12.0674,,,1.0,1.0,256.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,0,0,1000000,2,True,256
DRMAgent,sweep_c87,10,0.00108961315418123,0.00037823682405749217,0.00011960898589700452,0.0003999600012321,0.0014994002413004,0.00124950020108365,0.00082477508112785,0.001299707568250525,DRMAgent,0.99,,,,5.0,336.0,6.74272e-06,10.2395,,,1.0,1.0,4096.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,9,0,1000000,256,True,128
DRMAgent,sweep_c44,10,0.00100959619157943,0.00035073996561829054,0.00011091371578029456,0.000499950023368,0.0015990405809134,0.00104952522087835,0.000724887519027075,0.0010995601769536,DRMAgent,0.99,,,,5.0,362.0,2.46447e-06,7.79626,,,1.0,1.0,128.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,5,0,1000000,8,True,1
RMaxNFQAgent,sweep_c42,10,0.00089965014776675,0.00038845533194729025,0.0001228403618190208,0.0002999700082,0.0015990405809134,0.0008996301621663999,0.0005998800043016,0.00117446773219845,RMaxNFQAgent,0.99,,,,,,3.79275e-06,8.02555,71.0,230.0,,,,,,1.0,8192,FlatteningReplayBuffer,"(400,)",,0,0,100,128,1,6,0,1000000,64,True,32
DRMAgent,sweep_c7,10,0.0008396402234211002,0.0008105960035952131,0.00025633296335909097,0.0001999999949475,0.0029976018704473,0.0005999400164,0.0004499250135268,0.000874805060448075,DRMAgent,0.99,,,,5.0,309.0,0.000423458,11.9892,,,1.0,1.0,32768.0,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,2,0,1000000,16,True,8
DRMAgent,sweep_c86,10,0.0008297970605780899,0.0002868007949444054,9.069437467712255e-05,0.0003999600012321,0.0012996101286262,0.0006998950266279,0.0006998600438237,0.001049707570928075,DRMAgent,0.99,,,,5.0,131.0,1.86914e-05,0.729303,,,1.0,1.0,1024.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,3,0,1000000,32,True,16
RMaxNFQAgent,sweep_c76,10,0.0008196212278562201,0.00045853231645305505,0.00014500065007847537,0.000199980000616,0.0017983814468607,0.0007497351034544,0.000599835038883575,0.00094973504019435,RMaxNFQAgent,0.99,,,,,,0.40693,4.51607,13.0,286.0,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",,0,0,100,64,1,9,0,1000000,128,True,4
DRMAgent,sweep_c73,10,0.00076980206067669,0.00024048228673743247,7.604717630159892e-05,0.0004999000229872,0.001299480209127,0.0006998250610195001,0.0006248575227800249,0.0008997300756163,DRMAgent,0.99,,,,5.0,130.0,4.70885e-05,8.97161,,,1.0,1.0,512.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,7,0,1000000,16,True,256
DRMAgent,sweep_c88,10,0.00072980505647133,0.0002109400760801443,6.670510902224587e-05,0.0004999000229872,0.0010994502808898,0.00064990003011185,0.0005998800043016,0.0008747375686652249,DRMAgent,0.99,,,,5.0,99.0,0.00389907,13.2542,,,1.0,1.0,32768.0,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,0,0,1000000,256,True,32
DRMAgent,sweep_c67,10,0.0006898410501889501,0.00020232557020082102,6.398096307268854e-05,0.000499950023368,0.0011994002852588,0.00064990003011185,0.0005998800043016,0.00069991251803,DRMAgent,0.99,,,,5.0,105.0,5.38822e-05,1.45674,,,1.0,1.0,8192.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,4,0,1000000,16,True,256
DRMAgent,sweep_c72,10,0.0006698390439850799,0.00024049846866121188,7.605229347520553e-05,0.0002999700082,0.0010996700730174,0.0006998250610195001,0.0005998950073262,0.0007997400680323749,DRMAgent,0.99,,,,5.0,139.0,1.00345e-06,7.93892,,,1.0,1.0,4096.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,7,0,1000000,128,True,2048
DRMAgent,sweep_c31,10,0.000639853044413,0.0002873380417063094,9.086426702043922e-05,0.0003999600012321,0.0012993502896279,0.0005999100103508,0.0003999600012321,0.00069991251803,DRMAgent,0.99,,,,5.0,276.0,1.68625e-05,4.43643,,,1.0,1.0,32768.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,7,0,1000000,16,True,32
DRMAgent,sweep_c82,10,0.0006198640323418186,0.00022989141947951492,7.269805000844678e-05,9.999999747378752e-05,0.0009997000452131,0.0005999400164,0.0005998800043016,0.0006998600438237,DRMAgent,0.99,,,,5.0,478.0,0.00124215,3.2121,,,1.0,1.0,256.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,2048,1,1,0,1000000,32,True,64
DRMAgent,sweep_c93,10,0.00057990503264587,0.00026150597355523197,8.26954498174293e-05,0.0002999700082,0.0010995601769536,0.0005499700200743501,0.0003999600012321,0.000674932511174075,DRMAgent,0.99,,,,5.0,219.0,1.70725e-06,3.82095,,,1.0,1.0,256.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,9,0,1000000,16,True,32
DRMAgent,sweep_c53,10,0.00055990202672544,0.0004375180130096654,0.00013835534384617232,0.000199980000616,0.0016994901234284,0.00044997500663155,0.00029997750971230003,0.0005748650437453499,DRMAgent,0.99,,,,5.0,324.0,0.00691506,4.51616,,,1.0,1.0,32768.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,7,0,1000000,16,True,256
DRMAgent,sweep_c54,10,0.0005398830289777387,0.0002674002068061181,8.455937003073919e-05,9.999999747378752e-05,0.0009997000452131,0.0005499150138348001,0.00042491501517355,0.0006748800369677751,DRMAgent,0.99,,,,5.0,441.0,1.68037e-06,6.72424,,,1.0,1.0,4096.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,2048,1,0,0,1000000,32,True,1
DRMAgent,sweep_c75,10,0.0005199010272917387,0.00024846726235960934,7.857224730429882e-05,9.999999747378752e-05,0.0008998200646601,0.0005499150138348001,0.000324977503623775,0.0006748650339431751,DRMAgent,0.99,,,,5.0,267.0,0.00244493,8.0175,,,1.0,1.0,512.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,5,0,1000000,16,True,128
DRMAgent,sweep_c16,10,0.0005198940212721573,0.0002657481166741036,8.403693325903378e-05,9.999999747378752e-05,0.0009997000452131,0.0005499150138348001,0.0004999000229872,0.0005999250133754,DRMAgent,0.99,,,,5.0,32.0,1.70787e-06,10.5199,,,1.0,1.0,128.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,5,0,1000000,16,True,2048
DRMAgent,sweep_c68,10,0.0004998700467694588,0.0003331707345436322,0.00010535783708692173,9.999999747378752e-05,0.0010995601769536,0.00039994000690055,0.00029997750971230003,0.0006498175644082749,DRMAgent,0.99,,,,5.0,311.0,0.0497549,13.9312,,,1.0,1.0,8192.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,8,0,1000000,64,True,8
DRMAgent,sweep_c85,10,0.00047992201652956876,0.0002739815442761006,8.664057167627466e-05,9.999999747378752e-05,0.0008997300756163,0.0003999600012321,0.00029997750971230003,0.0006999300094321,DRMAgent,0.99,,,,5.0,45.0,0.0357951,6.23034,,,1.0,1.0,2048.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,8,0,1000000,512,True,128
RMaxNFQAgent,sweep_c3,10,0.0004799150170583388,0.00023936446442566063,7.569368984914353e-05,9.999999747378752e-05,0.0009997000452131,0.0004999250231776,0.00042491501517355,0.000499950023368,RMaxNFQAgent,0.99,,,,,,3.9305e-06,5.08485,55.0,105.0,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",,0,0,100,2048,1,3,0,1000000,128,True,1
DRMAgent,sweep_c91,10,0.0004399190118419574,0.00023656780434471076,7.480930827943629e-05,9.999999747378752e-05,0.0008997300756163,0.0003999600012321,0.000399930009734775,0.000574885008973,DRMAgent,0.99,,,,5.0,38.0,0.000525917,0.807281,,,1.0,1.0,8192.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,2048,1,3,0,1000000,128,True,2
DRMAgent,sweep_c76,10,0.0004299260137485975,0.00023110760783658126,7.308264253565755e-05,9.999999747378752e-05,0.0008997300756163,0.0003999600012321,0.000399930009734775,0.0004999375232728,DRMAgent,0.99,,,,5.0,191.0,8.45665e-06,5.78327,,,1.0,1.0,128.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,2048,1,5,0,1000000,4,True,32
DRMAgent,sweep_c41,10,0.00041992102342188755,0.00027397036158981257,8.663703540037173e-05,9.999999747378752e-05,0.0008997300756163,0.00034998000774065,0.000224992498260625,0.0006498175644082749,DRMAgent,0.99,,,,5.0,280.0,4.15266e-06,14.7465,,,1.0,1.0,32768.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,9,0,1000000,64,True,1024
RMaxNFQAgent,sweep_c33,10,0.00036994601323383624,0.00035282414448320964,0.00011157279100672743,0.0,0.0011996401008218,0.00034996500471605,9.999999747378752e-05,0.00047496251499977503,RMaxNFQAgent,0.99,,,,,,0.140181,12.843,35.0,22.0,,,,,,1.0,1024,FlatteningReplayBuffer,"(400,)",,0,0,100,128,1,4,0,1000000,16,True,32
RMaxNFQAgent,sweep_c79,10,0.0003599490053602175,0.00019546219834176855,6.181057432235755e-05,9.999999747378752e-05,0.0005998800043016,0.0003999600012321,0.000199980000616,0.0004999375232728,RMaxNFQAgent,0.99,,,,,,1.95527e-05,11.6452,14.0,155.0,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",,0,0,100,64,1,9,0,1000000,64,True,2
DRMAgent,sweep_c89,10,0.00034988507395605745,0.0004166780975872029,0.00013176518394814716,9.999999747378752e-05,0.0014989507617428,0.0001999999949475,0.000199984999198875,0.00034996999966095004,DRMAgent,0.99,,,,5.0,131.0,0.00120602,5.59369,,,1.0,1.0,512.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,8,0,1000000,8,True,16
DRMAgent,sweep_c48,10,0.00033992602620854624,0.0003097453253739928,9.795007227717632e-05,0.0,0.0007996801286935,0.00029997501042089376,9.999999747378752e-05,0.000574852543650175,DRMAgent,0.99,,,,5.0,94.0,0.000981809,5.05702,,,1.0,1.0,1024.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,9,0,1000000,16,True,64
DRMAgent,sweep_c71,10,0.0002699740078241662,0.00019460400735418608,6.153919050353856e-05,9.999999747378752e-05,0.0006998600438237,0.0001999999949475,0.00012499499825934063,0.0003000000142492,DRMAgent,0.99,,,,5.0,362.0,3.51843e-06,11.4253,,,1.0,1.0,8192.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,5,0,1000000,16,True,2
DRMAgent,sweep_c46,10,0.00026997200111504875,0.00017026098326708357,5.384125037838006e-05,0.0,0.0005998800043016,0.00024998500157375,0.000199984999198875,0.00037493251147674997,DRMAgent,0.99,,,,5.0,196.0,0.0024413,11.3919,,,1.0,1.0,16384.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,7,0,1000000,8,True,256
DRMAgent,sweep_c81,10,0.00023997200260052377,0.00018374331108437256,5.8104736784748024e-05,9.999999747378752e-05,0.0005998800043016,0.00014999999621064376,9.999999747378752e-05,0.0002999700082,DRMAgent,0.99,,,,5.0,54.0,0.000525659,5.82354,,,1.0,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,1024,1,9,0,1000000,64,True,128
RMaxNFQAgent,sweep_c88,10,0.00022997300548011253,0.00021103193075799084,6.673415602181946e-05,9.999999747378752e-05,0.0006998600438237,9.999999747378752e-05,9.999999747378752e-05,0.000274977504886875,RMaxNFQAgent,0.99,,,,,,6.96673e-06,1.25989,63.0,111.0,,,,,,1.0,1024,FlatteningReplayBuffer,"(400,)",,0,0,100,512,1,5,0,1000000,128,True,1
RMaxNFQAgent,sweep_c91,10,0.00017998799885387501,0.0001316338413261809,4.1626275574793105e-05,0.0,0.0003999600012321,0.00014999999621064376,9.999999747378752e-05,0.0001999999949475,RMaxNFQAgent,0.99,,,,,,4.19316e-06,10.887,58.0,197.0,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",,0,0,100,512,1,0,0,1000000,64,True,4
DRMAgent,sweep_c97,10,0.0001699930005997663,0.00013373847151468626,4.229181807759575e-05,0.0,0.0003999600012321,0.00014999999621064376,9.999999747378752e-05,0.000274977504886875,DRMAgent,0.99,,,,5.0,331.0,4.98892e-06,5.44768,,,1.0,1.0,32768.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,0,0,1000000,8,True,2
DRMAgent,sweep_c61,10,0.0001399959975969825,0.00010748602083805194,3.3990064247656455e-05,0.0,0.0003999600012321,9.999999747378752e-05,9.999999747378752e-05,0.00017499999557907188,DRMAgent,0.99,,,,5.0,58.0,0.000107973,2.03935,,,1.0,1.0,1024.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,2,0,1000000,32,True,16
DRMAgent,sweep_c11,10,9.999699905163626e-05,0.00010540293168411253,3.333133361809229e-05,0.0,0.0002999700082,9.999999747378752e-05,0.0,0.00017499999557907188,DRMAgent,0.99,,,,5.0,98.0,1.24647e-06,1.8453,,,1.0,1.0,1024.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,6,0,1000000,4,True,64
DRMAgent,sweep_c62,10,8.999999772639376e-05,7.378647687323409e-05,2.333333274387589e-05,0.0,0.0001999999949475,9.999999747378752e-05,2.499999936844688e-05,9.999999747378752e-05,DRMAgent,0.99,,,,5.0,152.0,1.22022e-05,1.62845,,,1.0,1.0,128.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,6,0,1000000,4,True,4
DRMAgent,sweep_c28,10,7.999999797901501e-05,7.88810617819329e-05,2.4944381948336813e-05,0.0,0.0001999999949475,9.999999747378752e-05,0.0,9.999999747378752e-05,DRMAgent,0.99,,,,5.0,42.0,4.18466e-05,12.0174,,,1.0,1.0,8192.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,0,0,1000000,4,True,2
DRMAgent,sweep_c70,10,5.999999848426501e-05,6.992058811165075e-05,2.211083137713079e-05,0.0,0.0001999999949475,4.999999873689376e-05,0.0,9.999999747378752e-05,DRMAgent,0.99,,,,5.0,1.0,0.00449212,3.35914,,,1.0,1.0,64.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,4,0,1000000,256,True,64
DQNAgent,sweep_c78,10,2.9999999242136255e-05,4.8304587933688236e-05,1.5275251930634135e-05,0.0,9.999999747378752e-05,0.0,0.0,7.499999810534064e-05,DQNAgent,0.99,3031.0,0.0174004,0.330665,,,3.71079e-05,9.85395,,,,,1024.0,,,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,0,0,1000000,64,True,512
RMaxNFQAgent,sweep_c25,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMaxNFQAgent,0.99,,,,,,0.00694904,9.12137,0.0,172.0,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",,0,0,100,128,1,3,0,1000000,8,True,64
RMaxNFQAgent,sweep_c16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMaxNFQAgent,0.99,,,,,,3.46993e-06,1.02768,14.0,12.0,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",,0,0,100,64,1,9,0,1000000,2,True,8
RMaxNFQAgent,sweep_c28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMaxNFQAgent,0.99,,,,,,0.00367564,13.3162,0.0,254.0,,,,,,1.0,4096,FlatteningReplayBuffer,"(400,)",,0,0,100,256,1,5,0,1000000,128,True,4096
