agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
RMaxNFQAgent,sweep_c60,10,0.009621229395270301,0.007917537135979888,0.002503745080866273,0.0036959345452487,0.0294639337807893,0.00623473245650525,0.0055892035597935,0.00866960524581365,RMaxNFQAgent,0.99,,,,,,0.0292667,5.67003,58.0,39.0,,,,,1.0,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,7,0,1000000,128,True,1
RMaxNFQAgent,sweep_c57,10,0.00961807851272165,0.027223000537045322,0.008608668644105021,0.0003000000142492,0.0870851427316665,0.0011994002852588,0.000724835044820775,0.001449163013603475,RMaxNFQAgent,0.99,,,,,,8.16729e-05,8.46258,89.0,178.0,,,,,1.0,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,6,0,1000000,128,True,1
DRMAgent,sweep_c49,10,0.009597783628851119,0.000900786991803672,0.00028485385807510284,0.0083765452727675,0.0111542679369449,0.009665205143392,0.0089480523020029,0.009742607595398974,DRMAgent,0.99,,,,5.0,165.0,1.61947e-06,13.1298,,,1.0,256.0,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,2,0,1000000,512,True,2048
DRMAgent,sweep_c54,10,0.00945895095355802,0.00175130974417091,0.0005538127680026868,0.0075795352458953,0.012843488715589,0.00922042503952975,0.0080538531765341,0.010064199334010426,DRMAgent,0.99,,,,5.0,443.0,0.0514064,11.1371,,,1.0,64.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,5,0,1000000,512,True,32
DRMAgent,sweep_c48,10,0.008901609433814819,0.0012782315462761254,0.0004042123063311475,0.0065848547965288,0.0099661154672503,0.00961633771657935,0.008052453165873824,0.009669059189036426,DRMAgent,0.99,,,,5.0,326.0,0.00902553,8.18786,,,1.0,512.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,0,0,1000000,32,True,8192
DRMAgent,sweep_c12,10,0.00889240261167281,0.0006265848684806496,0.00019814353317959001,0.0076785003766417,0.0095665175467729,0.009121722541749401,0.008450441528111625,0.009341588243842075,DRMAgent,0.99,,,,5.0,141.0,0.000456788,1.32736,,,1.0,2048.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,4,0,1000000,512,True,8192
DRMAgent,sweep_c51,10,0.007886463031172708,0.000721949081907433,0.00022830034534949468,0.0068814200349152,0.0088707264512777,0.007975624874234151,0.007278709788806675,0.008497372269630375,DRMAgent,0.99,,,,5.0,154.0,1.23092e-06,5.02586,,,1.0,8192.0,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,5,0,1000000,128,True,256
DRMAgent,sweep_c95,10,0.00778875760734076,0.0010699256236473428,0.0003383401897701713,0.0062867975793778,0.0096661681309342,0.00787911028601225,0.0070349507732316505,0.008473905967548425,DRMAgent,0.99,,,,5.0,44.0,0.138563,0.949158,,,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,2,0,1000000,512,True,512
DRMAgent,sweep_c34,10,0.00696860295720393,0.005864418985350406,0.0018544921147240902,0.0020985309965908,0.019426092505455,0.0045892376219853,0.002622512343805225,0.009638221235945774,DRMAgent,0.99,,,,5.0,481.0,0.00223776,12.7108,,,1.0,64.0,True,1.0,,131072,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,8,0,1000000,128,True,32
DRMAgent,sweep_c79,10,0.006872799992561291,0.0006480293444732354,0.00020492487191612713,0.0056897583417594,0.0079744812101125,0.006932658609002801,0.006783888326026425,0.006982891936786425,DRMAgent,0.99,,,,5.0,237.0,1.11149e-06,1.80541,,,1.0,1024.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,0,0,1000000,512,True,64
