parent_run_id,parent_name,eval_auc_mean,eval_auc_se,eval_last100_mean,eval_last100_se,eval_full_mean,eval_full_se,eval_n_seeds,train_auc_mean,train_auc_se,train_last100_mean,train_last100_se,train_full_mean,train_full_se,train_n_seeds,param.lambda_,param.num_states,param.initial_value,param.learning_rate,param.discount,param.horizon,param.num_actions,param.beta,param.use_time_bonus
8898a8dc9c744a70a751408b2c76bbeb,ucb_dtp_planner_lr0p1_beta40p0_hz1_timebonus,180289.35075625777,12785.546364819978,1.6563209358751774,0.06386726537875359,0.6022301523089408,0.04256687616071117,11,-48828.459309221944,50740.21781584381,1.1629504489302636,0.4565671831680264,-0.16616012598882662,0.1694401731708422,11,,252,0.0,0.1,0.9,1,2,40.0,True
b39721cf9cc9498c94fdca959d85c12c,ucb_dtp_planner_lr0p1_beta50_hz1_timebonus,196606.87495917082,7894.718406946931,1.6552779339849948,0.056718969650027054,0.6573161182353894,0.026303984268910605,11,-102498.17963105161,67260.02082434107,0.7073198049007916,0.46480583870037334,-0.344861051503336,0.2246247725936311,11,,252,0.0,0.1,0.9,1,2,50,True
8a7577ba87804c27a726989a0ab7ebd5,ucb_dtp_planner_lr0p1_beta100_hz1_static,157764.50157649815,7059.793103282715,1.6047863729000091,0.03475876407065389,0.5270813709944486,0.023278793549821247,11,20740.29439231381,14102.427384060811,1.5859584608525037,0.0733656394102791,0.0672874531717971,0.04687320076888578,11,,252,0.0,0.1,0.9,1,2,100,False
d921048466d24df1a36ec52cc463b482,ucb_dtp_planner_lr0p1_beta10p0_hz2_timebonus,152457.34685994685,21776.59689761418,1.3572420236319305,0.18884988086297944,0.5091897564232349,0.0727137921357502,11,21997.179802507162,50219.332144901986,1.3137599697113036,0.2557100465213644,0.0703164746935169,0.167769922549638,11,,252,0.0,0.1,0.9,2,2,10.0,True
0651519ab9eb4d6ba9cad64f773b4e0b,ucb_dtp_planner_lr0p2_beta100_hz1_static,222620.76056394726,48600.101264692545,1.2273613063842057,0.22489975742799156,0.7435083694191029,0.1619270994822989,11,44864.693159540184,89791.1308645208,0.7532563719637693,0.4625368053284098,0.14609909274902505,0.2995600801437679,11,,252,0.0,0.2,0.9,1,2,100,False
9511542f9e9242419bc0bb3ecdf1b924,ucb_dtp_planner_lr0p3_beta100_hz1_static,363370.0875520706,18327.655440206858,1.2263953765928746,0.22612096986523275,1.2125243056180577,0.06135715100581579,11,242816.6558641009,39923.07260425172,0.9283654141947626,0.3704781509718454,0.80667633673766,0.133275500560197,11,,252,0.0,0.3,0.9,1,2,100,False
6a781360ed754c7cbaa9e78e2c67c10e,ucb_dtp_planner_lr0p4_beta50_hz1_static,238209.4643238932,65973.36808025857,1.1927655636146666,0.26440947720506264,0.7955606463520477,0.22020955366635261,11,196337.31994828978,70384.48317632581,1.2023351972736058,0.25079034110391485,0.650750555161226,0.234700375586789,11,,252,0.0,0.4,0.9,1,2,50,False
14f16bb0808744548a45933990ed6a73,ucb_dtp_planner_lr0p2_beta20p0_hz1_timebonus,169580.23282065988,40340.27312866908,1.1678034979104996,0.2505830710999759,0.5666337879349788,0.13461209552838532,11,71404.98335441489,52732.404521003875,1.2300395373553037,0.2183789593301953,0.23544406731817583,0.17601805158561012,11,,252,0.0,0.2,0.9,1,2,20.0,True
8d00a005a3a6402c93d63b0964cf0644,ucb_dtp_planner_lr0p1_beta20p0_hz2_timebonus,133509.92008969188,23783.508468141044,1.1152599006146193,0.2228379769731019,0.4456032584011555,0.07945879647078867,11,-24992.199315308735,54683.44623450067,0.954303094998002,0.20899327051735048,-0.08610648978188375,0.1823332045154746,11,,252,0.0,0.1,0.9,2,2,20.0,True
cf0b5c7e24f447f59ce6561a94882092,ucb_dtp_planner_lr0p2_beta50_hz2_static,187844.75843831897,47943.976927444375,1.0518233851194378,0.2690764422554797,0.627326121856769,0.15995344755758015,11,30788.54017879421,87112.37171401449,0.667674163778327,0.4523919145057082,0.09957033387781364,0.29063269913555906,11,,252,0.0,0.2,0.9,2,2,50,False
d7545cf7adb94629ae0e258f42acfa89,ucb_dtp_planner_lr0p5_beta20p0_hz3_static,230752.20343535766,84859.61671591857,1.0446704007387162,0.30017046700185657,0.769452780504711,0.2832629297165634,11,21102.073947622517,140863.02600424143,0.5598790723980638,0.47111224709792904,0.06632573899162024,0.470025073712011,11,,252,0.0,0.5,0.9,3,2,20.0,False
5163860408d14735a41e996cc29393ff,ucb_dtp_planner_lr0p2_beta20p0_hz2_timebonus,222841.5337588638,58652.46423151316,1.0393584404662248,0.25993360566559665,0.7431610508436959,0.19543910142882764,11,-78218.47211423781,107190.70194827189,0.2098387105025868,0.4391021053294203,-0.2641974137960463,0.35747318849409304,11,,252,0.0,0.2,0.9,2,2,20.0,True
da3664205a4b4d7688a6eae24d0cd14b,ucb_dtp_planner_lr0p1_beta50_hz3_static,120235.21068431437,29373.65203039494,1.027107632532716,0.23386891513714347,0.40170763008296484,0.09811019226489547,11,36080.689245741814,63225.03897733622,0.9354393264092504,0.27019903399537065,0.1162691157096997,0.21098939154443277,11,,252,0.0,0.1,0.9,3,2,50,False
4e1ded55d17f4901b78fba60cbcea8e2,ucb_dtp_planner_lr0p3_beta20p0_hz1_timebonus,205821.7886729166,53128.625055181146,1.0158295051716268,0.21138925985812393,0.6870933869984001,0.17754607028770875,11,81322.21131793266,75444.04037237742,0.44736858958993936,0.48167817491872733,0.26774473441246416,0.2516308618499378,11,,252,0.0,0.3,0.9,1,2,20.0,True
56c3fc3d090f463f94a4e657156d5d28,ucb_dtp_planner_lr0p1_beta5_hz3_timebonus,120098.925896734,33597.13440814882,1.0076389065980913,0.29632814202834334,0.40058592130988835,0.1120641425901963,11,-93719.81554059312,133081.42540952095,0.3679500414654613,0.5346709256030142,-0.3154169894242659,0.44414529452109797,11,,252,0.0,0.1,0.9,3,2,5,True
ad81f57d675f474ab567f4490080801f,ucb_dtp_planner_lr0p3_beta40p0_hz2_static,219410.50625164062,64498.72652651409,0.9801528124958276,0.3124195969391654,0.7326137748180578,0.21509776294626556,11,137980.1762146498,72416.17516809185,1.0751921435619614,0.25714988707796016,0.4572050815229599,0.24168862332900165,11,,252,0.0,0.3,0.9,2,2,40.0,False
2c9b28a40b3e4118a6d98d4f62f25af5,ucb_dtp_planner_lr0p4_beta50_hz2_static,190313.23100756854,60068.05504364459,0.9734708617925643,0.2337637057105893,0.6354799659283211,0.2005039753673877,11,-74631.52599728305,107206.89957459048,0.15093930478766554,0.5654024529425249,-0.25275132257809896,0.3579220686166624,11,,252,0.0,0.4,0.9,2,2,50,False
23f9c007fcbe4181917825e56ddcc7e8,ucb_dtp_planner_lr0p2_beta40p0_hz1_timebonus,144512.06071823835,37194.27930234179,0.9198690974935889,0.22462597859104083,0.4822394417089721,0.12409199814928966,11,-368794.7163404431,80388.80218462192,-0.1387823197916151,0.6251075169158989,-1.2324157557926763,0.26829166802360754,11,,252,0.0,0.2,0.9,1,2,40.0,True
e996ff2a436a4b14a3b5610710fce7bd,ucb_dtp_planner_lr0p1_beta100_hz2_static,99190.44402269647,26322.850374547346,0.9111764211729169,0.2266091977933766,0.33125443636129304,0.08810949225651714,11,-215776.992884627,97306.57098015906,0.09654653216897553,0.6487856719644803,-0.7225999329238335,0.3249236489218789,11,,252,0.0,0.1,0.9,2,2,100,False
f84e866319ae4e4eaea46f0c8ecae40f,ucb_dtp_planner_lr0p2_beta20p0_hz3_static,186342.8109852597,50339.89443905846,0.8824326722696423,0.23702117650709284,0.6210932047575092,0.16814648244072344,11,91870.22464992478,92342.95032792339,0.7220112291760741,0.34683923299887065,0.3027271892940625,0.30793794010078734,11,,252,0.0,0.2,0.9,3,2,20.0,False
dfa7986d63e049ec974c182fa10a0816,ucb_dtp_planner_lr0p1_beta40p0_hz2_timebonus,63952.17849165201,15782.356454558254,0.8799665769785643,0.21320023350192374,0.21412660232558847,0.053011133778337306,11,-673272.9225063317,56944.20020466727,-1.5440711119472978,0.6357406339089773,-2.2498257027894235,0.18981978797814492,11,,252,0.0,0.1,0.9,2,2,40.0,True
25fd607177a14e2f90949a7db1ce2db9,ucb_dtp_planner_lr0p2_beta20p0_hz2_static,178252.95078344643,46262.95809154648,0.866749954879284,0.21007354326024197,0.5950579124167561,0.15455042095889532,11,51454.81122881174,83048.61263894095,0.6483767243921756,0.34565295955226394,0.16843586748962597,0.27718322685774816,11,,252,0.0,0.2,0.9,2,2,20.0,False
275f3e4d58794a08af64c4bc4954a5ea,ucb_dtp_planner_lr0p1_beta40p0_hz2_static,98778.39075475931,30963.62373781645,0.8633354732990265,0.2819919968139384,0.3301535115391016,0.10370982285187752,11,-149880.69795431802,83545.22786359856,0.44450025200843807,0.37794506063326583,-0.5022211119801504,0.27899853223844,11,,252,0.0,0.1,0.9,2,2,40.0,False
7bb270ab48ff4143bc73baeb56716d12,ucb_dtp_planner_lr0p1_beta20p0_hz4_static,88207.30814952403,27435.575589658507,0.8610878076143562,0.2470191932301191,0.29489792655967173,0.09171201637973055,11,19719.478358421475,87578.01255668653,0.8005598509125411,0.31786983187688694,0.0612690499390786,0.29208481404191416,11,,252,0.0,0.1,0.9,4,2,20.0,False
2f43ba6f41b140369cd5db871648d843,ucb_dtp_planner_lr0p4_beta20p0_hz1_timebonus,228138.30026835203,55892.13213302449,0.8576966195441782,0.2586117720124985,0.7609088684034845,0.18637106283523872,11,28217.36665413212,93328.55435557544,-0.1119445296492197,0.5094730859384597,0.08999625496282122,0.3113429107134997,11,,252,0.0,0.4,0.9,1,2,20.0,True
81269ba540db4a4cbc741a20d789ddb4,ucb_dtp_planner_lr0p1_beta10p0_hz3_timebonus,102646.3309744373,30456.67855503627,0.8522695397511125,0.2591578155542655,0.34297900114394725,0.10183696783814089,11,-123068.21472567343,135921.965546851,0.32643160595372317,0.4929548113001828,-0.4153821300018836,0.4537266557679719,11,,252,0.0,0.1,0.9,3,2,10.0,True
3a2d77e6b6b348ea8b2161cfbbeb074f,ucb_dtp_planner_lr0p1_beta50_hz2_static,96174.26433842629,34896.445117793905,0.8303040647320451,0.2748528726015018,0.3218055774687479,0.11639792764115152,11,-99938.37049506838,67611.09792458502,0.6082753556147218,0.26137510848791057,-0.336782655342676,0.22535352136037695,11,,252,0.0,0.1,0.9,2,2,50,False
c2dec4393a22470fa5ad7ae47ffe6885,ucb_dtp_planner_lr0p4_beta20p0_hz3_static,172130.5090391077,84770.2643928284,0.8135978908091784,0.3307990089745338,0.5746235280418769,0.28286904633267385,11,-41535.94180803504,129707.26015552937,0.3454819176994497,0.3753342226019293,-0.14237808419024384,0.43263735105094436,11,,252,0.0,0.4,0.9,3,2,20.0,False
0e178f7686a849f3a588d9ed478dac24,ucb_dtp_planner_lr0p2_beta10p0_hz3_timebonus,175056.18804991245,46723.87682570097,0.7836901126280427,0.21251682814657702,0.5846072615285715,0.15603060435574462,11,99842.21180610005,71468.45510453927,0.7641778606786619,0.27386287366368073,0.3288445272125186,0.23814087353699803,11,,252,0.0,0.2,0.9,3,2,10.0,True
ab6daa32d9cc492bbfc969fc7eb251d3,ucb_dtp_planner_lr0p5_beta5_hz3_timebonus,188004.62994147092,78431.49989047559,0.7741574530787767,0.32819764299608206,0.6269743016604333,0.261588058115687,11,-58295.8381781522,144321.08078667935,0.559888728548307,0.4710346285820279,-0.19819299071225643,0.48164932284682427,11,,252,0.0,0.5,0.9,3,2,5,True
6392eb71b72f4309b826c251d5993c70,ucb_dtp_planner_lr0p5_beta50_hz3_static,52170.81477083266,24244.311964326254,0.762016133926809,0.24516986391572196,0.17450372816808524,0.08092961365521097,11,-505122.45762331877,93301.09302147786,0.09080960316536948,0.5945510943777538,-1.6866884245960196,0.31094202110604385,11,,252,0.0,0.5,0.9,3,2,50,False
636aebcdd22f47428727d6b71588edb0,ucb_dtp_planner_lr0p2_beta100_hz2_static,129803.04616549984,27780.572663859126,0.7485408344715834,0.17098185558345513,0.43358785276301204,0.09258873701520931,11,-478257.2343991062,102840.65810751464,-0.6737483744173588,0.5542030236408203,-1.5987169365935394,0.3434403685442355,11,,252,0.0,0.2,0.9,2,2,100,False
429ef5ff60c143fcb0436de2183691d4,ucb_dtp_planner_lr0p2_beta10p0_hz2_timebonus,155666.40473175794,52687.84587141017,0.7444687376841903,0.25209459938068496,0.5198233739913751,0.17571853527144818,11,-30825.88583221659,110417.88858494024,0.6021277010403573,0.34607244410681803,-0.10611946763532858,0.3682378193845265,11,,252,0.0,0.2,0.9,2,2,10.0,True
c9f76ad67e68423586575297e325495b,ucb_dtp_planner_lr0p5_beta40p0_hz2_static,123084.12879870739,53824.865074010566,0.7371559922471642,0.22803919558885505,0.41137893621677846,0.17959420641260182,11,-124679.71885853878,82957.0499007658,0.18432562053554982,0.37121615780160455,-0.41917766875175955,0.2767808935523523,11,,252,0.0,0.5,0.9,2,2,40.0,False
da3875b789464b7795cde5febdfac494,ucb_dtp_planner_lr0p2_beta100_hz6_static,78174.48088349774,30892.192131053336,0.7284342662319541,0.2622584623008044,0.2615998952230439,0.10326081309310882,11,-1208144.3899912373,56533.75796492309,-3.2866733804363752,0.31735206425530227,-4.034105677544321,0.18924727300442262,11,,252,0.0,0.2,0.9,6,2,100,False
38f51c6886f14b259f45225f65704aee,ucb_dtp_planner_lr0p2_beta20p0_hz3_timebonus,102371.34229075164,43138.15858986958,0.7254492718018591,0.2519444554308179,0.34262970777787266,0.14409642613021875,11,-377435.92204820056,94832.15074023613,-0.44273463397473095,0.6439849998185537,-1.2623558230547753,0.3165496415553757,11,,252,0.0,0.2,0.9,3,2,20.0,True
885db366602445ffb5e7636f2ca41182,ucb_dtp_planner_lr0p1_beta40p0_hz4_static,85321.89214862883,31082.426114694223,0.7109669713824988,0.24903969082784885,0.28489427070568,0.10389504191538226,11,-143779.72119096667,122133.9555096971,0.4006379570811987,0.40906914591256954,-0.4827492473317931,0.40753965301458295,11,,252,0.0,0.1,0.9,4,2,40.0,False
74f203098d824debb1d6484e63f2defa,ucb_dtp_planner_lr0p4_beta40p0_hz2_static,176766.07014648616,54254.51200167414,0.7070399570316076,0.24819452334271036,0.5896093243348102,0.18077018594745092,11,-33622.82543559681,99306.48144515237,0.2619611644968937,0.5183559568707541,-0.11593260256092786,0.3309159643972208,11,,252,0.0,0.4,0.9,2,2,40.0,False
3f3c9c6c41f4408a81567754f8b00f0a,ucb_dtp_planner_lr0p5_beta50_hz2_static,165527.4512246251,59151.22714837997,0.7014583132080734,0.25085952450318705,0.5518909895730515,0.19749091547090827,11,-88272.5068675195,130256.28761761727,0.19218911228701469,0.5110599081828405,-0.2984262312240368,0.4345428191185033,11,,252,0.0,0.5,0.9,2,2,50,False
61783505c5c04f118b2f00879183f094,ucb_dtp_planner_lr0p5_beta40p0_hz4_static,128475.27858708054,45345.63484273218,0.6933024160861969,0.2824143540446826,0.42914194112426296,0.15156016857738516,11,-297891.34955558256,116688.31708737338,-0.22790891062468294,0.5653104476178699,-0.9980039259618547,0.38934675282857406,11,,252,0.0,0.5,0.9,4,2,40.0,False
a076654c24ce487fb64851334b4da25b,ucb_dtp_planner_lr0p4_beta5_hz2_timebonus,183300.31745061278,47001.931096754975,0.6912610304802655,0.2277736144764161,0.6118448082643251,0.15694659750763404,11,116136.24807120215,59194.09298835302,0.678837608050555,0.2404845405539616,0.3833075156276706,0.19789863441859015,11,,252,0.0,0.4,0.9,2,2,5,True
d2a4eda7fb5444f7842d2f093dd5a7ee,ucb_dtp_planner_lr0p3_beta20p0_hz4_static,172516.24893173575,58473.838616850575,0.6899209189862012,0.2014766884288164,0.5755061866703133,0.1947528573705653,11,42119.66595319812,110979.79580931051,0.3212915732334629,0.4204392275816199,0.13544149298611302,0.37046751894902974,11,,252,0.0,0.3,0.9,4,2,20.0,False
d46981725ec845bea89f19d17e828cc8,ucb_dtp_planner_lr0p3_beta40p0_hz1_timebonus,152119.54159531742,31655.27353123321,0.6860566476359964,0.23022525371829736,0.5074496705786636,0.10548776372302586,11,-315593.7150024576,65412.31630946169,-0.4459010995328427,0.5485681731572407,-1.0553612460471533,0.21840598047611287,11,,252,0.0,0.3,0.9,1,2,40.0,True
3fc1068929524286b7d9d02c9afb8cd3,ucb_dtp_planner_lr0p5_beta100_hz3_static,74835.2694186382,31600.328707158656,0.6748308800272644,0.29278490152152414,0.24961468920360005,0.10529339592546595,11,-650470.6960500451,101858.96109067302,-0.7790848330254666,0.7285766942782026,-2.1736087811220592,0.3403364949298888,11,,252,0.0,0.5,0.9,3,2,100,False
5d48000ab9a544fba5305bed893ce289,ucb_dtp_planner_lr0p3_beta20p0_hz3_timebonus,109922.72079139948,48507.6860969138,0.6669194630980491,0.2653796941617973,0.3668586206293355,0.16186613484006138,11,-395239.61293024354,127395.41614457734,-0.6221793767660856,0.4622272447060397,-1.3218914195695695,0.4248484208733307,11,,252,0.0,0.3,0.9,3,2,20.0,True
a2eb5b574a024f93a2264bb992bee59a,ucb_dtp_planner_lr0p2_beta50_hz1_timebonus,122119.21835429966,29355.49010253452,0.6511697378754615,0.22316444654330916,0.4076263852665821,0.09794685062995748,11,-431062.58505719015,66147.68401490634,-0.7273271856359207,0.6644315059942913,-1.440788787426621,0.22029053051937197,11,,252,0.0,0.2,0.9,1,2,50,True
f5c079b9ab364cb0b985af26dbd4383f,ucb_dtp_planner_lr0p1_beta5_hz5_timebonus,67269.60278339684,27404.54607929138,0.6412073666080833,0.21995533338470838,0.2254907748028636,0.09166541200631788,11,-38850.45365449041,104135.52896463088,0.24974496040120714,0.38984433541476865,-0.13271377340766294,0.34737181715023563,11,,252,0.0,0.1,0.9,5,2,5,True
647de88c68344f399dce531819b13c3c,ucb_dtp_planner_lr0p5_beta50_hz4_static,77682.46127609164,42413.43541654096,0.6409388549514115,0.29680827737645127,0.2596739505572866,0.14158555345162385,11,-402177.30526367563,97566.37869087794,0.2594032917903015,0.45356820643847084,-1.3437578031036503,0.32546485914268264,11,,252,0.0,0.5,0.9,4,2,50,False
d3c093d5d6b94561b8c1a9901be25d88,ucb_dtp_planner_lr0p2_beta50_hz2_timebonus,115473.80767334253,34560.87404828779,0.6345492370761932,0.22843914780978536,0.3848876615880678,0.11513452333407768,11,-869937.4468516719,77231.09186520666,-2.6332521097706976,0.439397861963819,-2.9069084555892184,0.2578728950831583,11,,252,0.0,0.2,0.9,2,2,50,True
120d29fff036419e8f4332c7ad09b4f3,ucb_dtp_planner_lr0p1_beta40p0_hz3_static,81666.2547364831,27028.188270751023,0.6335493373274803,0.25382903792640255,0.2732319297740856,0.09004340910147085,11,-135634.66256521642,130375.0733367909,0.3313905900698155,0.4643831197256167,-0.4572640637817482,0.43489684429910197,11,,252,0.0,0.1,0.9,3,2,40.0,False
368f6ab8156c44b5aa6e646cedace16b,ucb_dtp_planner_lr0p5_beta10p0_hz2_timebonus,143602.38364229444,47347.809569934245,0.6283042025049218,0.17462881509723654,0.47894459735609896,0.15795384294864137,11,-165059.48191060216,109952.6903280244,-0.1313835522485908,0.369483285432031,-0.5545526189972413,0.36670298084544495,11,,252,0.0,0.5,0.9,2,2,10.0,True
8eae966c9f5847ec8181c1ee17373bb7,ucb_dtp_planner_lr0p3_beta50_hz2_static,138470.33351408318,41159.08429899003,0.626414206366986,0.23303245804438827,0.4616117689497769,0.13739803251200125,11,-94377.75467990301,86184.99233875336,0.033878611119929694,0.5746233855019754,-0.31845343975357576,0.28715771222154524,11,,252,0.0,0.3,0.9,2,2,50,False
3e5cda55de7b47cda606bfb3de8be246,ucb_dtp_planner_lr0p3_beta10p0_hz4_static,140225.59140722733,51993.12047727429,0.6171095559373498,0.22105462685718938,0.4681423507775956,0.17349741985196176,11,8370.408492556691,106430.18831147201,0.1845074685258999,0.33495363655155397,0.02324474777836638,0.3551911960097232,11,,252,0.0,0.3,0.9,4,2,10.0,False
804310a8570d4d06892b74c124a8ab4d,ucb_dtp_planner_lr0p5_beta5_hz4_timebonus,70435.82566727418,35885.56356137046,0.6127958121299745,0.21757681932297093,0.2349574670190147,0.11979540676732726,11,-195861.7272995916,92258.11690667331,0.059008434841409343,0.4237087981762295,-0.6576381207805565,0.3080637775949642,11,,252,0.0,0.5,0.9,4,2,5,True
b61eeae962c04bcc9ab7fc5a79b2fa27,ucb_dtp_planner_lr0p4_beta50_hz6_static,75732.7682566829,32816.275667170456,0.6027933024652302,0.2778115987921231,0.2526566803259775,0.10945433570998442,11,-676094.7620959952,92001.14382656333,-0.4244542442522943,0.5218182761326554,-2.2587152845816068,0.3070529682876604,11,,252,0.0,0.4,0.9,6,2,50,False
47226fc747b84ffd9008df3f588e4fe4,ucb_dtp_planner_lr0p5_beta20p0_hz2_static,141005.15253059566,58095.84241424961,0.6012072815150022,0.24217698304867852,0.47062026372551913,0.19369653307899543,11,-79727.56830148931,100040.65838045561,0.35815617678491274,0.36378195361090215,-0.2694732309869297,0.3338175857799599,11,,252,0.0,0.5,0.9,2,2,20.0,False
13d0962789184136a01dfe04546c7f54,ucb_dtp_planner_lr0p3_beta10p0_hz7_timebonus,94769.69305295497,38431.15868128251,0.5990961574539542,0.18427457883676862,0.31639235852907105,0.1283417348359227,11,-459682.886311624,122262.80837022746,-0.3615964718763476,0.5669445077639795,-1.5364741599759328,0.407642679797818,11,,252,0.0,0.3,0.9,7,2,10.0,True
158c3e4f755f481aa78a67c8dbb8b690,ucb_dtp_planner_lr0p2_beta20p0_hz5_timebonus,72512.32785433531,35693.65205358168,0.5946761261411011,0.23015141212878557,0.2422945176834861,0.11924676029167917,11,-725242.3609188335,118826.57721472526,-1.593822977563366,0.650134574797172,-2.4231490780619733,0.39650364459957516,11,,252,0.0,0.2,0.9,5,2,20.0,True
87b3d8a6a5ac42fa979b61d759df52c5,ucb_dtp_planner_lr0p05_beta100_hz4_timebonus,131599.90437030792,29277.17465663497,0.593078024044633,0.22743106400407218,0.4388964163387815,0.09755212377685253,11,-1550900.544872307,20595.34396464267,-4.817650417939094,0.1516001193781058,-5.178209431050298,0.06874308923321365,11,,252,0.0,0.05,0.9,4,2,100,True
6791252954174ab28f63ccc1b8d39e6f,ucb_dtp_planner_lr0p1_beta5_hz6_timebonus,60801.999172754586,21653.276461682606,0.5930017667859792,0.2018199020822966,0.20237258093866212,0.07233128044827879,11,-155326.36047797278,135963.95543502524,-0.12430636053159827,0.45497999307767517,-0.5213750266932571,0.453643470342469,11,,252,0.0,0.1,0.9,6,2,5,True
ccddc6082dea458f92d85c3614a380c5,ucb_dtp_planner_lr0p4_beta10p0_hz3_timebonus,107787.14690993074,60184.06933872256,0.5929130709841848,0.3092267002401618,0.3594163134536551,0.2008892680654377,11,-259215.57248147437,117457.74644336983,0.20844980537146335,0.4386657940532519,-0.8675298772307191,0.3918048613151488,11,,252,0.0,0.4,0.9,3,2,10.0,True
51c7ad5f0ac1403ca99a037575784ade,ucb_dtp_planner_lr0p3_beta40p0_hz4_static,76057.94215202332,32619.89959327677,0.5894529706165195,0.24879856700241898,0.2542438639855633,0.10877335181864108,11,-281466.09004037455,92939.15126316492,0.24681269853934648,0.4922621164150136,-0.9419275865899399,0.3102538650388853,11,,252,0.0,0.3,0.9,4,2,40.0,False
4bb608c9e9ef46bc989f43b8c06a40c5,ucb_dtp_planner_lr0p05_beta100_hz2_timebonus,109298.91301058233,22632.27284350414,0.58521222320199,0.19537374993228232,0.36444868323703605,0.07551087063434589,11,-1518753.6360934018,6663.626827559641,-4.637597167093307,0.0813118994852416,-5.069882694866389,0.022279992855036748,11,,252,0.0,0.05,0.9,2,2,100,True
7b682504e7a24347abaa8588add4f65f,ucb_dtp_planner_lr0p2_beta5_hz7_timebonus,101884.92569681257,37716.63581433721,0.583111954767257,0.1993021114208688,0.34027159567053117,0.1259560814242256,11,-198959.9400261417,149428.87132706033,-0.2366396675147116,0.5155403364992738,-0.6683872221124669,0.4983101793356371,11,,252,0.0,0.2,0.9,7,2,5,True
28ba3e66447643cda1cfb1fbbc8415d7,ucb_dtp_planner_lr0p2_beta5_hz5_timebonus,84924.08778602257,37665.80966017411,0.5761460779197515,0.23917517410085756,0.2836728735417128,0.1256527193432667,11,-119305.01277148724,101081.39721091103,-0.04611592960357669,0.4773373991304341,-0.40217664062293873,0.33734305972312884,11,,252,0.0,0.2,0.9,5,2,5,True
25ae7af35ba2437492adf833815405c3,ucb_dtp_planner_lr0p4_beta5_hz4_timebonus,93029.52160229906,57790.481860700325,0.5731385364122689,0.3064479809770594,0.3096849166030685,0.19300879494173473,11,-28888.84852702031,90997.55716559743,0.4699540531449021,0.32554589645882204,-0.10097607212533088,0.3036706601754715,11,,252,0.0,0.4,0.9,4,2,5,True
e967363502c74eb8940149d528baea4a,ucb_dtp_planner_lr0p4_beta40p0_hz5_static,74299.12125205155,36710.62152324252,0.5727880268022418,0.15393215068504934,0.24837163146453287,0.12258936447223097,11,-368385.9868388812,99516.08459127495,-0.580601987551898,0.671599650708415,-1.2329091429828987,0.3317989082620653,11,,252,0.0,0.4,0.9,5,2,40.0,False
74aa376d6c6547708f19a4c9eafd1ab0,ucb_dtp_planner_lr0p2_beta5_hz2_timebonus,123850.37299059331,43447.62717307258,0.5724365433901549,0.22721941132630488,0.41387014643351233,0.1452550092127328,11,-19919.668836692337,71636.36853255241,0.5066320301034574,0.25036444911873623,-0.07101966135323665,0.23881871902057278,11,,252,0.0,0.2,0.9,2,2,5,True
69573ec8645445218053c8f146040f91,ucb_dtp_planner_lr0p4_beta10p0_hz6_static,131329.942784179,60776.77176292653,0.5669454832412303,0.21779787988239369,0.4377750550390531,0.20288053735670797,11,10367.817084246615,113626.32626077361,0.3550868639616169,0.38169433016027776,0.03055316551817374,0.3788642351783269,11,,252,0.0,0.4,0.9,6,2,10.0,False
26b7a13c5a7f452696b044463b512f55,ucb_dtp_planner_lr0p5_beta40p0_hz7_static,55413.39870095253,30705.70881342493,0.5663244833536446,0.28277881472751587,0.18470135574042795,0.10262419589417969,11,-610022.4452699396,77953.78992660673,-0.4076998485078184,0.4584337626759558,-2.0379695602622356,0.2594965763215248,11,,252,0.0,0.5,0.9,7,2,40.0,False
56a885dbc93a44ac96e89fcca5c6662e,ucb_dtp_planner_lr0p3_beta20p0_hz2_static,137329.6485427767,62429.65850782744,0.5447204332351685,0.2403362149016634,0.4575470584208768,0.20824349166032538,11,-26381.152294541174,98439.14898874136,0.4265507366345883,0.32661654931219003,-0.09217308975744501,0.3285668851581241,11,,252,0.0,0.3,0.9,2,2,20.0,False
db17319edb114cc8b3b746be39800210,ucb_dtp_planner_lr0p2_beta5_hz6_timebonus,88216.33179038763,35438.20763372267,0.5388434156253934,0.19658374809920057,0.2947007987176379,0.11840558289494657,11,-203299.61015660578,129870.18203025477,-0.16570689341798422,0.41034618812183654,-0.6821631291683851,0.4332619508156069,11,,252,0.0,0.2,0.9,6,2,5,True
f533903c4cc24cb5b4f636502d86b75e,ucb_dtp_planner_lr0p2_beta20p0_hz4_static,115322.74110913277,47476.641882733034,0.5361633949875831,0.23032639597268284,0.3841299121044576,0.1584629905770287,11,-253908.29229336232,159318.92218868723,-0.29441715879039837,0.515044635088606,-0.8497621083394625,0.5312662341851602,11,,252,0.0,0.2,0.9,4,2,20.0,False
ff4396e6931146328d13183ca203105f,ucb_dtp_planner_lr0p5_beta40p0_hz3_static,74607.74566186592,48129.95760155321,0.5068227389007809,0.26290572451853866,0.24935492143500598,0.16072599627243028,11,-280394.4839674863,102225.98503106291,0.13944043357879848,0.3572944329354559,-0.9385326716812561,0.3412657651624096,11,,252,0.0,0.5,0.9,3,2,40.0,False
