agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_anneal_steps,param_agent_class,param_agent_convergence_threshold,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_final_epsilon,param_agent_initial_epsilon,param_agent_initial_q_value,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_policy,param_agent_r_max,param_agent_step_size,param_agent_target_update_freq,param_agent_use_scheduler,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
RMaxAgent,sweep_c85,10,0.08971547707915302,0.013661835341928334,0.00432025166986788,0.0656063631176948,0.1111111119389534,0.08884510025382039,0.08034044504165642,0.09853400662541383,,RMaxAgent,1e-08,0.99,,,,,,,374.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c40,10,0.08971547707915302,0.013661835341928335,0.0043202516698678806,0.0656063631176948,0.1111111119389534,0.08884510025382039,0.08034044504165642,0.09853400662541383,,RMaxAgent,1e-08,0.99,,,,,,,374.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c2,10,0.08936048224568365,0.0159639014333286,0.005048228887174501,0.063872255384922,0.111328125,0.089920949190855,0.0787867046892643,0.10209569148719311,,RMaxAgent,1e-08,0.99,,,,,,,389.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c57,10,0.08775620982050891,0.012542050036966896,0.003966144464461441,0.0673267319798469,0.1019607856869697,0.0866919048130512,0.08056735619902602,0.0998043045401573,,RMaxAgent,1e-08,0.99,,,,,,,283.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c44,10,0.0874537125229835,0.013394036664436372,0.004235566292342333,0.0560000017285347,0.1021611019968986,0.08849054574966425,0.08382642827928058,0.09543442539870738,,RMaxAgent,1e-08,0.99,,,,,,,351.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c52,10,0.0866653114557266,0.010319123527469427,0.003263193380343449,0.0734127014875412,0.1050583645701408,0.0860512368381023,0.07859840616583817,0.0901960805058479,,RMaxAgent,1e-08,0.99,,,,,,,313.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c18,10,0.08661178201436993,0.01701828573163569,0.005381654478351382,0.063872255384922,0.1186770424246788,0.08858576789498325,0.07324475236237048,0.08992428891360757,,RMaxAgent,1e-08,0.99,,,,,,,299.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c28,10,0.08659185469150538,0.016034837831239594,0.005070660945815175,0.0656063631176948,0.1160541549324989,0.08118154853582375,0.07764759659767145,0.09672146290540695,,RMaxAgent,1e-08,0.99,,,,,,,317.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c92,10,0.08618380390107627,0.012669541914174808,0.004006460935976192,0.0581162311136722,0.1003936976194381,0.08939095959067339,0.08206611685454843,0.09382868744432922,,RMaxAgent,1e-08,0.99,,,,,,,291.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c33,10,0.08614863604307173,0.015302074745786216,0.004838940912282648,0.0673267319798469,0.1056751459836959,0.08560384437441824,0.07210087962448596,0.10143156908452508,,RMaxAgent,1e-08,0.99,,,,,,,362.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c50,10,0.08599539548158643,0.04395899145431311,0.013901053663950703,0.01840490847826,0.1908256858587265,0.08619207888841625,0.07308291830122465,0.0927273258566856,,DQNAgent,,0.99,316603.0,0.206339,0.398633,,,,,0.000255066,10.1358,,,,128.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,512.0,1.0,6.0,0.0,1000000.0,27.0,True,2.0
RMaxAgent,sweep_c77,10,0.0857606381177902,0.009569983254077723,0.0030262944252555475,0.0694444477558136,0.1031128391623497,0.08695788308978081,0.07946570217609403,0.0899693071842193,,RMaxAgent,1e-08,0.99,,,,,,,321.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c87,10,0.08529383987188335,0.015873962471663217,0.005019787690249182,0.063872255384922,0.10546875,0.07888890802860254,0.07439975813031192,0.1018462050706148,,RMaxAgent,1e-08,0.99,,,,,,,361.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c6,10,0.08502062559127803,0.007516751556709993,0.0023770055524819896,0.0736434087157249,0.0975143387913703,0.0838134847581386,0.08009517006576057,0.08998749963939187,294503.0,QLearningAgent,,0.99,,,,0.0307427,0.895332,0.0,,,,epsilon_greedy,,0.000197229,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c80,10,0.08467592708766457,0.011257039123804201,0.003559788334084745,0.0618762485682964,0.1003936976194381,0.08831257000565525,0.07793511077761645,0.09041827917098998,,RMaxAgent,1e-08,0.99,,,,,,,253.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c73,10,0.08465696945786473,0.013965818964381085,0.00441637973170182,0.0637450218200683,0.1070038899779319,0.0793650820851326,0.0773415863513946,0.09455560334026808,,RMaxAgent,1e-08,0.99,,,,,,,364.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c53,10,0.08409298844635486,0.014801190004746424,0.004680547249591712,0.0581162311136722,0.1039215698838234,0.0838118605315685,0.07471334002912042,0.09441513940691948,,RMaxAgent,1e-08,0.99,,,,,,,328.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c61,10,0.08358819112181658,0.014649753235530168,0.004632658738369648,0.0576540753245353,0.0998043045401573,0.0904629305005073,0.07146407477557658,0.09385683946311468,,RMaxAgent,1e-08,0.99,,,,,,,267.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c22,10,0.08324110619723794,0.014622399043963893,0.0046240085834794485,0.0558882243931293,0.1095890402793884,0.0848964303731918,0.07658102735877033,0.08902501687407488,,RMaxAgent,1e-08,0.99,,,,,,,259.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c35,10,0.08243373110890387,0.0163434463310878,0.005168251522295981,0.0441767051815986,0.1019607856869697,0.0848090648651123,0.07772664539515964,0.09299911744892592,,RMaxAgent,1e-08,0.99,,,,,,,309.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c50,10,0.08240227028727526,0.01101576239800845,0.0034834899340944973,0.0673267319798469,0.1019607856869697,0.0836614146828651,0.07581639662384984,0.08759842626750462,,RMaxAgent,1e-08,0.99,,,,,,,223.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c79,10,0.08184048421680926,0.01389394869072862,0.004393652355621682,0.0618762485682964,0.1050583645701408,0.0799615681171417,0.07465799525380132,0.08566633798182005,,RMaxAgent,1e-08,0.99,,,,,,,314.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c10,10,0.08180606067180629,0.0090237118435404,0.0028535482374624625,0.0645792558789253,0.0959692895412445,0.08309186622500414,0.08026323281228542,0.08486041240394107,412591.0,QLearningAgent,,0.99,,,,0.111977,0.888064,0.0,,,,epsilon_greedy,,0.000236095,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c99,10,0.08140208497643468,0.0113887546933881,0.0036014404544038965,0.063872255384922,0.1039215698838234,0.08011779561638825,0.07350872829556465,0.08772946335375305,,RMaxAgent,1e-08,0.99,,,,,,,279.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c23,10,0.08106045601889486,0.05443409142381004,0.017213571126107764,0.0101832989603281,0.179584115743637,0.06599305570125574,0.057800734415650354,0.1048228349536657,,DQNAgent,,0.99,235951.0,0.0213571,0.412056,,,,,0.0031111,10.6842,,,,4096.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,1024.0,1.0,0.0,0.0,1000000.0,3.0,True,128.0
RMaxAgent,sweep_c47,10,0.0806675665080547,0.008793454605464074,0.002780734505456379,0.0657370537519455,0.0946745574474334,0.0810276716947555,0.07458213344216345,0.0864333901554346,,RMaxAgent,1e-08,0.99,,,,,,,287.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c82,10,0.08031233474612234,0.009394428303723893,0.002970779075491959,0.0666666701436042,0.097328245639801,0.0804263576865196,0.07493540085852143,0.08441714942455288,441846.0,QLearningAgent,,0.99,,,,0.0501375,0.93606,0.0,,,,epsilon_greedy,,0.000249805,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c7,10,0.07998867407441138,0.0070890269922590145,0.002241747168995132,0.0645792558789253,0.0867052003741264,0.08220346644520755,0.07699552364647387,0.08457478322088713,479680.0,QLearningAgent,,0.99,,,,0.0798646,0.60392,0.0,,,,epsilon_greedy,,0.000252816,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c66,10,0.07956762798130508,0.01637236029819131,0.0051773949215198085,0.0542168691754341,0.1037181988358497,0.08456251770257944,0.07071204110980032,0.08506454154849047,,RMaxAgent,1e-08,0.99,,,,,,,281.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c58,10,0.07947055511176584,0.015892055485119145,0.005025509203474863,0.0443548373878002,0.0990291237831115,0.08275092393159865,0.07524752430617807,0.08799310214817523,,RMaxAgent,1e-08,0.99,,,,,,,245.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c16,10,0.07947055511176584,0.015892055485119145,0.005025509203474863,0.0443548373878002,0.0990291237831115,0.08275092393159865,0.07524752430617807,0.08799310214817523,,RMaxAgent,1e-08,0.99,,,,,,,245.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c9,10,0.07929385825991626,0.018491179347963075,0.005847424336223052,0.0403225794434547,0.1043307110667228,0.08357826620340345,0.07393484935164445,0.0897492207586765,,RMaxAgent,1e-08,0.99,,,,,,,249.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c78,10,0.0789432149380445,0.010114312625352201,0.003198426486311025,0.0562249012291431,0.0910891070961952,0.0814300701022148,0.07354770787060261,0.08502280153334135,,DQNAgent,,0.99,260796.0,0.0162536,0.610787,,,,,0.0619602,13.3213,,,,64.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,16.0,1.0,5.0,0.0,1000000.0,23.0,True,256.0
RMaxAgent,sweep_c32,10,0.07891564071178432,0.007770874492335309,0.0024573662807084243,0.063872255384922,0.0866141766309738,0.08110265806317325,0.07711325585842124,0.08457144349813456,,RMaxAgent,1e-08,0.99,,,,,,,273.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c65,10,0.0787731077522039,0.01508348159321925,0.004769815687979819,0.0576540753245353,0.10546875,0.07745590060949326,0.07043145596981047,0.08523315563797951,,DQNAgent,,0.99,310894.0,0.233561,0.591725,,,,,3.14003e-05,4.54062,,,,4096.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,32.0,1.0,7.0,0.0,1000000.0,16.0,True,256.0
RMaxAgent,sweep_c10,10,0.07861641421914098,0.014045465732136001,0.004441566251139418,0.059760957956314,0.10546875,0.0750247500836849,0.07157127000391483,0.07946276850998397,,RMaxAgent,1e-08,0.99,,,,,,,208.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c49,10,0.07855077981948848,0.013564138620348727,0.004289357253855592,0.0579999983310699,0.0978473573923111,0.0769990906119346,0.07090450264513486,0.0870165396481752,,RMaxAgent,1e-08,0.99,,,,,,,182.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c59,10,0.07843947410583493,0.009001746259990432,0.0028466021100472,0.0698602795600891,0.0943025574088096,0.07348567619919774,0.07315872982144356,0.08115482516586772,,RMaxAgent,1e-08,0.99,,,,,,,227.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c79,10,0.07637864202260966,0.017497999080379627,0.005533353158953133,0.0532544367015361,0.1096408292651176,0.0739159397780895,0.06427456624805925,0.08769379742443557,490556.0,QLearningAgent,,0.99,,,,0.119969,0.380427,0.0,,,,epsilon_greedy,,0.000330038,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c1,10,0.07606186792254442,0.012097839748325371,0.0038256728372426368,0.059760957956314,0.0962671935558319,0.0767716541886329,0.06570141017436976,0.08440446667373178,,RMaxAgent,1e-08,0.99,,,,,,,198.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c94,10,0.07518234923481935,0.016631214862249822,0.005259251922035294,0.0540000014007091,0.1041257381439209,0.0760892033576965,0.06099999975413075,0.08546649105846875,,DQNAgent,,0.99,228983.0,0.0331207,0.495297,,,,,0.0159329,8.40011,,,,128.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,128.0,1.0,6.0,0.0,1000000.0,46.0,True,32.0
RMaxAgent,sweep_c17,10,0.07443271912634371,0.013745562539471227,0.00434672853450172,0.0560000017285347,0.0948616564273834,0.0750952027738094,0.06333945784717795,0.08094791881740088,,RMaxAgent,1e-08,0.99,,,,,,,184.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c57,10,0.07423243401572104,0.09167639234906592,0.028990620749028247,0.0040983604267239,0.2481617629528045,0.01729298103600735,0.012781185796484275,0.14354149159044025,,DQNAgent,,0.99,55926.0,0.0133084,0.59544,,,,,0.0287879,1.03755,,,,4096.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,64.0,1.0,1.0,0.0,1000000.0,47.0,True,2.0
RMaxAgent,sweep_c46,10,0.0737760219722986,0.01465689194435877,0.0046349161963147615,0.0424242429435253,0.0943025574088096,0.07128040492534635,0.06792197376489638,0.08485160395503037,,RMaxAgent,1e-08,0.99,,,,,,,242.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c1,10,0.07368689738214014,0.01208329746471835,0.003821074163384805,0.0561122260987758,0.0990099012851715,0.0713578499853611,0.0678642690181732,0.07922547683119768,,DQNAgent,,0.99,74267.0,0.0160592,0.45291,,,,,0.0287279,9.3137,,,,128.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,64.0,1.0,5.0,0.0,1000000.0,20.0,True,4.0
RMaxAgent,sweep_c8,10,0.07354294732213017,0.015299553983623154,0.004838143777295163,0.0481927692890167,0.1001964658498764,0.07502533867955205,0.0699051171541214,0.07855731248855588,,RMaxAgent,1e-08,0.99,,,,,,,262.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c30,10,0.0732139322906732,0.020577292623373575,0.006507111276964184,0.0417495034635067,0.1045627370476722,0.07273140922188755,0.059200833551585647,0.0897074397653341,53747.0,QLearningAgent,,0.99,,,,0.160399,0.532775,0.0,,,,epsilon_greedy,,0.150776,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c38,10,0.0724947046488523,0.012418920577017009,0.003927207510410628,0.0561122260987758,0.0907297804951667,0.06936750188469885,0.0645513217896223,0.08144587837159632,,RMaxAgent,1e-08,0.99,,,,,,,159.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c65,10,0.07245647981762883,0.031078472132029713,0.00982787581352831,0.0454545468091964,0.1511839777231216,0.0675837472081184,0.05100908782333135,0.0781115423887968,147791.0,QLearningAgent,,0.99,,,,0.195206,0.754486,0.0,,,,epsilon_greedy,,0.000298962,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c83,10,0.07231471277773377,0.014016695021699029,0.004432468153651217,0.0540000014007091,0.0939334630966186,0.06937033683061594,0.06172266416251657,0.0841129086911678,,RMaxAgent,1e-08,0.99,,,,,,,171.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c4,10,0.07097027711570258,0.01960155258111896,0.006198555183188832,0.0383838377892971,0.0972762629389762,0.0744019970297813,0.057293152436614,0.08366141468286507,,RMaxAgent,1e-08,0.99,,,,,,,216.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c82,10,0.06843874268233774,0.010460126237368075,0.003307782352297019,0.0482897385954856,0.0892857164144516,0.0686557963490486,0.0641282573342323,0.07295049354434009,,DQNAgent,,0.99,110505.0,0.0293006,0.403251,,,,,0.0463618,6.71745,,,,256.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,1024.0,1.0,8.0,0.0,1000000.0,32.0,True,128.0
DQNAgent,sweep_c85,10,0.06816025152802463,0.015691858279595777,0.004962201288409394,0.0501001998782157,0.0978473573923111,0.06652597710490221,0.05424414109438655,0.07836801558732981,,DQNAgent,,0.99,216709.0,0.201478,0.840001,,,,,0.00572085,0.903706,,,,8192.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,1024.0,1.0,2.0,0.0,1000000.0,38.0,True,256.0
RMaxAgent,sweep_c72,10,0.06740073189139364,0.022320313010771448,0.007058302720192817,0.0362173020839691,0.0978473573923111,0.06268316879868505,0.05302805732935665,0.0849383324384689,,RMaxAgent,1e-08,0.99,,,,,,,205.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c47,10,0.06717172227799888,0.023806145019413673,0.007528164056962058,0.0381526090204715,0.1028571426868438,0.05741095729172225,0.051638684235513196,0.08951994590461247,7520.0,QLearningAgent,,0.99,,,,0.0673092,0.475653,0.0,,,,epsilon_greedy,,0.224205,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c62,10,0.06693952679634092,0.010373313386702656,0.00328032971846954,0.0458167344331741,0.0833333358168602,0.0647061318159103,0.064453125,0.07231629639863962,219882.0,QLearningAgent,,0.99,,,,0.252695,0.310311,0.0,,,,epsilon_greedy,,0.000332726,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c10,10,0.06624187454581257,0.01503344241552266,0.004753991910603507,0.0444444455206394,0.0891089141368866,0.0657972171902656,0.0547444680705666,0.07940156944096087,,DQNAgent,,0.99,470258.0,0.179802,0.86814,,,,,2.38875e-05,12.3964,,,,32768.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,256.0,1.0,7.0,0.0,1000000.0,29.0,True,256.0
DQNAgent,sweep_c60,10,0.0660275015980005,0.024800584875103563,0.007842633550964978,0.0303643718361854,0.1137254908680915,0.06186454370617865,0.05223509855568402,0.08077475242316723,,DQNAgent,,0.99,65586.0,0.24318,0.771631,,,,,1.05671e-05,4.46962,,,,64.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,16.0,1.0,9.0,0.0,1000000.0,39.0,True,16.0
RMaxAgent,sweep_c24,10,0.06477162688970563,0.009006602938115154,0.0028481379265208437,0.0480961911380291,0.0755467191338539,0.0666003972291946,0.0611006589606404,0.07072079367935652,,RMaxAgent,1e-08,0.99,,,,,,,145.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c51,10,0.06454875394701953,0.013231540977302546,0.004184180644212632,0.0382293760776519,0.0887573957443237,0.06368165463209145,0.0594601901248097,0.06864023022353645,,RMaxAgent,1e-08,0.99,,,,,,,162.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c13,10,0.0632984839379787,0.04392796175811971,0.013891241212443282,0.0359999984502792,0.1803852915763855,0.047672675922512994,0.03853715304285282,0.06552840489894146,75708.0,QLearningAgent,,0.99,,,,0.0225146,0.697258,0.0,,,,epsilon_greedy,,0.000581123,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c56,10,0.06326975692063565,0.02175514026621532,0.006879579405768227,0.0283400807529687,0.1015325635671615,0.06238113529980175,0.0520245162770152,0.07643317803740494,34494.0,QLearningAgent,,0.99,,,,0.017568,0.796304,0.0,,,,epsilon_greedy,,0.122671,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c96,10,0.06253497228026386,0.009024091838490338,0.002853668402416579,0.0503018125891685,0.077534794807434,0.0618146192282438,0.056100899353623376,0.06799999997019765,,DQNAgent,,0.99,115328.0,0.0409735,0.420803,,,,,0.00362688,13.2088,,,,1024.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,16.0,1.0,2.0,0.0,1000000.0,48.0,True,512.0
QLearningAgent,sweep_c49,10,0.06221759002655741,0.03628901004325905,0.011475592576942405,0.0301810856908559,0.1464737802743911,0.0506425742059946,0.04434557259082792,0.056377047672867775,185667.0,QLearningAgent,,0.99,,,,0.255792,0.468091,0.0,,,,epsilon_greedy,,0.00132902,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c20,10,0.062196296453475894,0.0500845948636351,0.01583813954558572,0.0360721461474895,0.2013769298791885,0.04477913491427895,0.03853715304285282,0.05648151040077205,250839.0,QLearningAgent,,0.99,,,,0.093318,0.728941,0.0,,,,epsilon_greedy,,0.000558365,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c60,10,0.06201945357024665,0.02123216101630596,0.006714198845896228,0.0361445769667625,0.1039697527885437,0.0565476194024086,0.04638332873582832,0.07616135478019709,288604.0,QLearningAgent,,0.99,,,,0.0410401,0.981924,0.0,,,,epsilon_greedy,,0.19538,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c45,10,0.061666308343410435,0.014703525544471123,0.004649663035499614,0.0381526090204715,0.0848126262426376,0.06262921728193754,0.05150000099092717,0.06954799219965935,,RMaxAgent,1e-08,0.99,,,,,,,170.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c14,10,0.06127353571355339,0.010922152507486793,0.003453887887537753,0.044088177382946,0.078740157186985,0.0618146192282438,0.052656628191471024,0.06936991587281224,,RMaxAgent,1e-08,0.99,,,,,,,156.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c12,10,0.06062405416741964,0.03787942607508199,0.011978526285723136,0.0122199589386582,0.1320388317108154,0.0569686722010374,0.033898114226758425,0.07397071458399293,,DQNAgent,,0.99,384511.0,0.0228556,0.891554,,,,,0.00141494,1.8453,,,,1024.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,512.0,1.0,6.0,0.0,1000000.0,11.0,True,64.0
