agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c113,5,3.159379848511889e-05,2.9704548738020093e-05,1.3284278043833703e-05,0.0,6.361857958836481e-05,4.3861786252819e-05,0.0,5.048862658441067e-05,DRMAgent,0.99,,,,5.0,119.0,1.2427e-06,15.6915,,,1.0,32768.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,2,0,0,1000000,8,True,8
DRMAgent,sweep_c8,5,3.0753361352234364e-05,4.980621043406845e-05,2.227401444644727e-05,0.0,0.0001144956695497,0.0,0.0,3.92711372114718e-05,DRMAgent,0.99,,,,5.0,155.0,0.00138566,10.9941,,,1.0,128.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,16,3,0,1000000,16,True,512
DRMAgent,sweep_c167,5,3.0048531334614383e-05,2.77720980540264e-05,1.242005982531853e-05,0.0,5.3626859880751e-05,4.298893691156991e-05,0.0,5.3626859880751e-05,DRMAgent,0.99,,,,5.0,93.0,1.49587e-06,3.89082,,,1.0,1024.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,1,0,1000000,4,True,2
DRMAgent,sweep_c150,5,2.9971631010994316e-05,2.8155943361914102e-05,1.2591720665574778e-05,0.0,5.696015796274878e-05,3.92711372114718e-05,0.0,5.3626859880751e-05,DRMAgent,0.99,,,,5.0,473.0,2.35366e-06,12.7315,,,1.0,4096.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,4,4,0,1000000,8,True,512
DRMAgent,sweep_c155,5,2.8753067454090342e-05,2.6983664182855455e-05,1.2067461478978222e-05,0.0,5.696015796274878e-05,3.92711372114718e-05,0.0,4.753404209623113e-05,DRMAgent,0.99,,,,5.0,23.0,6.20169e-05,6.36454,,,1.0,64.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,2,2,0,1000000,8,True,512
DRMAgent,sweep_c102,5,2.7707584376912563e-05,3.984942982608141e-05,1.782120679114513e-05,0.0,8.65038309711963e-05,0.0,0.0,5.2034090913366526e-05,DRMAgent,0.99,,,,5.0,244.0,1.68916e-05,0.940479,,,1.0,1024.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,3,0,1000000,4,True,16
DRMAgent,sweep_c107,5,2.6121672271983697e-05,2.4004669640938084e-05,1.0735214618912604e-05,0.0,4.8014186177169904e-05,4.088205241714604e-05,0.0,4.1712122765602544e-05,DRMAgent,0.99,,,,5.0,197.0,2.82606e-05,17.4523,,,1.0,2048.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,16,4,0,1000000,4,True,2
RMaxNFQAgent,sweep_c163,5,2.03169969609e-05,4.543018630322904e-05,2.03169969609e-05,0.0,0.0001015849848045,0.0,0.0,0.0,RMaxNFQAgent,0.99,,,,5.0,,0.00125044,10.5946,420.0,2.0,,,,,1.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,16,0,0,1000000,8,True,32
DRMAgent,sweep_c126,5,1.9246259034844117e-05,2.7085925214223092e-05,1.2113194002495677e-05,0.0,5.696015796274878e-05,0.0,0.0,3.92711372114718e-05,DRMAgent,0.99,,,,5.0,7.0,1.93503e-05,1.42425,,,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,2,2,0,1000000,8,True,8
DRMAgent,sweep_c120,5,1.9246259034844117e-05,2.7085925214223092e-05,1.2113194002495677e-05,0.0,5.696015796274878e-05,0.0,0.0,3.92711372114718e-05,DRMAgent,0.99,,,,5.0,427.0,1.40688e-06,7.23642,,,1.0,32768.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,2,0,0,1000000,1,True,256
DRMAgent,sweep_c73,5,1.9246259034844117e-05,2.7085925214223092e-05,1.2113194002495677e-05,0.0,5.696015796274878e-05,0.0,0.0,3.92711372114718e-05,DRMAgent,0.99,,,,5.0,186.0,8.11391e-05,5.9973,,,1.0,1024.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,16,2,0,1000000,2,True,2
DRMAgent,sweep_c19,5,1.9246259034844117e-05,2.7085925214223092e-05,1.2113194002495677e-05,0.0,5.696015796274878e-05,0.0,0.0,3.92711372114718e-05,DRMAgent,0.99,,,,5.0,318.0,3.78832e-06,1.49309,,,1.0,1024.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,8,1,0,1000000,4,True,4
DRMAgent,sweep_c78,5,1.9246259034844117e-05,2.7085925214223092e-05,1.2113194002495677e-05,0.0,5.696015796274878e-05,0.0,0.0,3.92711372114718e-05,DRMAgent,0.99,,,,5.0,210.0,1.11694e-06,8.88182,,,1.0,2048.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,3,0,1000000,8,True,4
DRMAgent,sweep_c72,5,1.9246259034844117e-05,2.7085925214223092e-05,1.2113194002495677e-05,0.0,5.696015796274878e-05,0.0,0.0,3.92711372114718e-05,DRMAgent,0.99,,,,5.0,440.0,6.43594e-06,2.33658,,,1.0,8192.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,3,0,1000000,2,True,8
RMaxNFQAgent,sweep_c166,5,1.9004605564987288e-05,2.6218887040469996e-05,1.1725442743375838e-05,0.0,5.2034090913366526e-05,0.0,0.0,4.298893691156991e-05,RMaxNFQAgent,0.99,,,,5.0,,0.000165895,12.2088,26.0,87.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,2,0,1000000,8,True,128
